AOI,id,filename,Geometry
DHA,2244,2244,"POLYGON ((8281617.505130897 3692852.51753335,8281779.1413212 3692852.51753335,8281779.1413212 3693014.153723652,8281617.505130897 3693014.153723652,8281617.505130897 3692852.51753335))"
DHA,2245,2245,"POLYGON ((8281617.505130897 3692690.881343048,8281779.1413212 3692690.881343048,8281779.1413212 3692852.51753335,8281617.505130897 3692852.51753335,8281617.505130897 3692690.881343048))"
DHA,2246,2246,"POLYGON ((8281617.505130897 3692529.245152746,8281779.1413212 3692529.245152746,8281779.1413212 3692690.881343048,8281617.505130897 3692690.881343048,8281617.505130897 3692529.245152746))"
DHA,2247,2247,"POLYGON ((8281617.505130897 3692367.6089624437,8281779.1413212 3692367.6089624437,8281779.1413212 3692529.245152746,8281617.505130897 3692529.245152746,8281617.505130897 3692367.6089624437))"
DHA,2248,2248,"POLYGON ((8281617.505130897 3692205.9727721415,8281779.1413212 3692205.9727721415,8281779.1413212 3692367.6089624437,8281617.505130897 3692367.6089624437,8281617.505130897 3692205.9727721415))"
DHA,2249,2249,"POLYGON ((8281617.505130897 3692044.3365818392,8281779.1413212 3692044.3365818392,8281779.1413212 3692205.9727721415,8281617.505130897 3692205.9727721415,8281617.505130897 3692044.3365818392))"
DHA,2250,2250,"POLYGON ((8281617.505130897 3691882.7003915375,8281779.1413212 3691882.7003915375,8281779.1413212 3692044.3365818392,8281617.505130897 3692044.3365818392,8281617.505130897 3691882.7003915375))"
DHA,2251,2251,"POLYGON ((8281617.505130897 3691721.0642012353,8281779.1413212 3691721.0642012353,8281779.1413212 3691882.7003915375,8281617.505130897 3691882.7003915375,8281617.505130897 3691721.0642012353))"
DHA,2252,2252,"POLYGON ((8281617.505130897 3691559.428010933,8281779.1413212 3691559.428010933,8281779.1413212 3691721.0642012353,8281617.505130897 3691721.0642012353,8281617.505130897 3691559.428010933))"
DHA,2253,2253,"POLYGON ((8281617.505130897 3691397.791820631,8281779.1413212 3691397.791820631,8281779.1413212 3691559.428010933,8281617.505130897 3691559.428010933,8281617.505130897 3691397.791820631))"
DHA,2254,2254,"POLYGON ((8281617.505130897 3691236.155630329,8281779.1413212 3691236.155630329,8281779.1413212 3691397.791820631,8281617.505130897 3691397.791820631,8281617.505130897 3691236.155630329))"
DHA,2255,2255,"POLYGON ((8281617.505130897 3691074.519440027,8281779.1413212 3691074.519440027,8281779.1413212 3691236.155630329,8281617.505130897 3691236.155630329,8281617.505130897 3691074.519440027))"
DHA,2256,2256,"POLYGON ((8281617.505130897 3690912.8832497247,8281779.1413212 3690912.8832497247,8281779.1413212 3691074.519440027,8281617.505130897 3691074.519440027,8281617.505130897 3690912.8832497247))"
DHA,2257,2257,"POLYGON ((8281617.505130897 3690751.2470594225,8281779.1413212 3690751.2470594225,8281779.1413212 3690912.8832497247,8281617.505130897 3690912.8832497247,8281617.505130897 3690751.2470594225))"
DHA,2258,2258,"POLYGON ((8281617.505130897 3690589.6108691203,8281779.1413212 3690589.6108691203,8281779.1413212 3690751.2470594225,8281617.505130897 3690751.2470594225,8281617.505130897 3690589.6108691203))"
DHA,2259,2259,"POLYGON ((8281617.505130897 3690427.9746788186,8281779.1413212 3690427.9746788186,8281779.1413212 3690589.6108691203,8281617.505130897 3690589.6108691203,8281617.505130897 3690427.9746788186))"
DHA,2260,2260,"POLYGON ((8281617.505130897 3690266.3384885164,8281779.1413212 3690266.3384885164,8281779.1413212 3690427.9746788186,8281617.505130897 3690427.9746788186,8281617.505130897 3690266.3384885164))"
DHA,2261,2261,"POLYGON ((8281617.505130897 3690104.702298214,8281779.1413212 3690104.702298214,8281779.1413212 3690266.3384885164,8281617.505130897 3690266.3384885164,8281617.505130897 3690104.702298214))"
DHA,2262,2262,"POLYGON ((8281617.505130897 3689943.066107912,8281779.1413212 3689943.066107912,8281779.1413212 3690104.702298214,8281617.505130897 3690104.702298214,8281617.505130897 3689943.066107912))"
DHA,2263,2263,"POLYGON ((8281617.505130897 3689781.42991761,8281779.1413212 3689781.42991761,8281779.1413212 3689943.066107912,8281617.505130897 3689943.066107912,8281617.505130897 3689781.42991761))"
DHA,2264,2264,"POLYGON ((8281617.505130897 3689619.793727308,8281779.1413212 3689619.793727308,8281779.1413212 3689781.42991761,8281617.505130897 3689781.42991761,8281617.505130897 3689619.793727308))"
DHA,2265,2265,"POLYGON ((8281617.505130897 3689458.157537006,8281779.1413212 3689458.157537006,8281779.1413212 3689619.793727308,8281617.505130897 3689619.793727308,8281617.505130897 3689458.157537006))"
DHA,2266,2266,"POLYGON ((8281617.505130897 3689296.5213467036,8281779.1413212 3689296.5213467036,8281779.1413212 3689458.157537006,8281617.505130897 3689458.157537006,8281617.505130897 3689296.5213467036))"
DHA,2267,2267,"POLYGON ((8281617.505130897 3689134.8851564014,8281779.1413212 3689134.8851564014,8281779.1413212 3689296.5213467036,8281617.505130897 3689296.5213467036,8281617.505130897 3689134.8851564014))"
DHA,2268,2268,"POLYGON ((8281617.505130897 3688973.2489660997,8281779.1413212 3688973.2489660997,8281779.1413212 3689134.8851564014,8281617.505130897 3689134.8851564014,8281617.505130897 3688973.2489660997))"
DHA,2269,2269,"POLYGON ((8281779.1413212 3701904.1441902677,8281940.777511502 3701904.1441902677,8281940.777511502 3702065.78038057,8281779.1413212 3702065.78038057,8281779.1413212 3701904.1441902677))"
DHA,2270,2270,"POLYGON ((8281779.1413212 3701742.5079999655,8281940.777511502 3701742.5079999655,8281940.777511502 3701904.1441902677,8281779.1413212 3701904.1441902677,8281779.1413212 3701742.5079999655))"
DHA,2271,2271,"POLYGON ((8281779.1413212 3701580.8718096637,8281940.777511502 3701580.8718096637,8281940.777511502 3701742.5079999655,8281779.1413212 3701742.5079999655,8281779.1413212 3701580.8718096637))"
DHA,2272,2272,"POLYGON ((8281779.1413212 3701419.2356193615,8281940.777511502 3701419.2356193615,8281940.777511502 3701580.8718096637,8281779.1413212 3701580.8718096637,8281779.1413212 3701419.2356193615))"
DHA,2273,2273,"POLYGON ((8281779.1413212 3701257.5994290593,8281940.777511502 3701257.5994290593,8281940.777511502 3701419.2356193615,8281779.1413212 3701419.2356193615,8281779.1413212 3701257.5994290593))"
DHA,2274,2274,"POLYGON ((8281779.1413212 3701095.963238757,8281940.777511502 3701095.963238757,8281940.777511502 3701257.5994290593,8281779.1413212 3701257.5994290593,8281779.1413212 3701095.963238757))"
DHA,2275,2275,"POLYGON ((8281779.1413212 3700934.3270484554,8281940.777511502 3700934.3270484554,8281940.777511502 3701095.963238757,8281779.1413212 3701095.963238757,8281779.1413212 3700934.3270484554))"
DHA,2276,2276,"POLYGON ((8281779.1413212 3700772.690858153,8281940.777511502 3700772.690858153,8281940.777511502 3700934.3270484554,8281779.1413212 3700934.3270484554,8281779.1413212 3700772.690858153))"
DHA,2277,2277,"POLYGON ((8281779.1413212 3700611.054667851,8281940.777511502 3700611.054667851,8281940.777511502 3700772.690858153,8281779.1413212 3700772.690858153,8281779.1413212 3700611.054667851))"
DHA,2278,2278,"POLYGON ((8281779.1413212 3700449.4184775488,8281940.777511502 3700449.4184775488,8281940.777511502 3700611.054667851,8281779.1413212 3700611.054667851,8281779.1413212 3700449.4184775488))"
DHA,2279,2279,"POLYGON ((8281779.1413212 3700287.7822872465,8281940.777511502 3700287.7822872465,8281940.777511502 3700449.4184775488,8281779.1413212 3700449.4184775488,8281779.1413212 3700287.7822872465))"
DHA,2280,2280,"POLYGON ((8281779.1413212 3700126.146096945,8281940.777511502 3700126.146096945,8281940.777511502 3700287.7822872465,8281779.1413212 3700287.7822872465,8281779.1413212 3700126.146096945))"
DHA,2281,2281,"POLYGON ((8281779.1413212 3699964.5099066426,8281940.777511502 3699964.5099066426,8281940.777511502 3700126.146096945,8281779.1413212 3700126.146096945,8281779.1413212 3699964.5099066426))"
DHA,2282,2282,"POLYGON ((8281779.1413212 3699802.8737163404,8281940.777511502 3699802.8737163404,8281940.777511502 3699964.5099066426,8281779.1413212 3699964.5099066426,8281779.1413212 3699802.8737163404))"
DHA,2283,2283,"POLYGON ((8281779.1413212 3699641.237526038,8281940.777511502 3699641.237526038,8281940.777511502 3699802.8737163404,8281779.1413212 3699802.8737163404,8281779.1413212 3699641.237526038))"
DHA,2284,2284,"POLYGON ((8281779.1413212 3699479.601335736,8281940.777511502 3699479.601335736,8281940.777511502 3699641.237526038,8281779.1413212 3699641.237526038,8281779.1413212 3699479.601335736))"
DHA,2285,2285,"POLYGON ((8281779.1413212 3699317.9651454343,8281940.777511502 3699317.9651454343,8281940.777511502 3699479.601335736,8281779.1413212 3699479.601335736,8281779.1413212 3699317.9651454343))"
DHA,2286,2286,"POLYGON ((8281779.1413212 3699156.328955132,8281940.777511502 3699156.328955132,8281940.777511502 3699317.9651454343,8281779.1413212 3699317.9651454343,8281779.1413212 3699156.328955132))"
DHA,2287,2287,"POLYGON ((8281779.1413212 3698994.69276483,8281940.777511502 3698994.69276483,8281940.777511502 3699156.328955132,8281779.1413212 3699156.328955132,8281779.1413212 3698994.69276483))"
DHA,2288,2288,"POLYGON ((8281779.1413212 3698833.0565745276,8281940.777511502 3698833.0565745276,8281940.777511502 3698994.69276483,8281779.1413212 3698994.69276483,8281779.1413212 3698833.0565745276))"
DHA,2289,2289,"POLYGON ((8281779.1413212 3698671.420384226,8281940.777511502 3698671.420384226,8281940.777511502 3698833.0565745276,8281779.1413212 3698833.0565745276,8281779.1413212 3698671.420384226))"
DHA,2290,2290,"POLYGON ((8281779.1413212 3698509.7841939237,8281940.777511502 3698509.7841939237,8281940.777511502 3698671.420384226,8281779.1413212 3698671.420384226,8281779.1413212 3698509.7841939237))"
DHA,2291,2291,"POLYGON ((8281779.1413212 3698348.1480036215,8281940.777511502 3698348.1480036215,8281940.777511502 3698509.7841939237,8281779.1413212 3698509.7841939237,8281779.1413212 3698348.1480036215))"
DHA,2292,2292,"POLYGON ((8281779.1413212 3698186.5118133193,8281940.777511502 3698186.5118133193,8281940.777511502 3698348.1480036215,8281779.1413212 3698348.1480036215,8281779.1413212 3698186.5118133193))"
DHA,2293,2293,"POLYGON ((8281779.1413212 3698024.875623017,8281940.777511502 3698024.875623017,8281940.777511502 3698186.5118133193,8281779.1413212 3698186.5118133193,8281779.1413212 3698024.875623017))"
DHA,2294,2294,"POLYGON ((8281779.1413212 3697863.2394327153,8281940.777511502 3697863.2394327153,8281940.777511502 3698024.875623017,8281779.1413212 3698024.875623017,8281779.1413212 3697863.2394327153))"
DHA,2295,2295,"POLYGON ((8281779.1413212 3697701.603242413,8281940.777511502 3697701.603242413,8281940.777511502 3697863.2394327153,8281779.1413212 3697863.2394327153,8281779.1413212 3697701.603242413))"
DHA,2296,2296,"POLYGON ((8281779.1413212 3697539.967052111,8281940.777511502 3697539.967052111,8281940.777511502 3697701.603242413,8281779.1413212 3697701.603242413,8281779.1413212 3697539.967052111))"
DHA,2297,2297,"POLYGON ((8281779.1413212 3697378.3308618087,8281940.777511502 3697378.3308618087,8281940.777511502 3697539.967052111,8281779.1413212 3697539.967052111,8281779.1413212 3697378.3308618087))"
DHA,2298,2298,"POLYGON ((8281779.1413212 3697216.694671507,8281940.777511502 3697216.694671507,8281940.777511502 3697378.3308618087,8281779.1413212 3697378.3308618087,8281779.1413212 3697216.694671507))"
DHA,2299,2299,"POLYGON ((8281779.1413212 3697055.058481205,8281940.777511502 3697055.058481205,8281940.777511502 3697216.694671507,8281779.1413212 3697216.694671507,8281779.1413212 3697055.058481205))"
DHA,2300,2300,"POLYGON ((8281779.1413212 3696893.4222909026,8281940.777511502 3696893.4222909026,8281940.777511502 3697055.058481205,8281779.1413212 3697055.058481205,8281779.1413212 3696893.4222909026))"
DHA,2301,2301,"POLYGON ((8281779.1413212 3696731.7861006004,8281940.777511502 3696731.7861006004,8281940.777511502 3696893.4222909026,8281779.1413212 3696893.4222909026,8281779.1413212 3696731.7861006004))"
DHA,2302,2302,"POLYGON ((8281779.1413212 3696570.149910298,8281940.777511502 3696570.149910298,8281940.777511502 3696731.7861006004,8281779.1413212 3696731.7861006004,8281779.1413212 3696570.149910298))"
DHA,2303,2303,"POLYGON ((8281779.1413212 3696408.5137199964,8281940.777511502 3696408.5137199964,8281940.777511502 3696570.149910298,8281779.1413212 3696570.149910298,8281779.1413212 3696408.5137199964))"
DHA,2304,2304,"POLYGON ((8281779.1413212 3696246.8775296942,8281940.777511502 3696246.8775296942,8281940.777511502 3696408.5137199964,8281779.1413212 3696408.5137199964,8281779.1413212 3696246.8775296942))"
DHA,2305,2305,"POLYGON ((8281779.1413212 3696085.241339392,8281940.777511502 3696085.241339392,8281940.777511502 3696246.8775296942,8281779.1413212 3696246.8775296942,8281779.1413212 3696085.241339392))"
DHA,2306,2306,"POLYGON ((8281779.1413212 3695923.60514909,8281940.777511502 3695923.60514909,8281940.777511502 3696085.241339392,8281779.1413212 3696085.241339392,8281779.1413212 3695923.60514909))"
DHA,2307,2307,"POLYGON ((8281779.1413212 3695761.9689587876,8281940.777511502 3695761.9689587876,8281940.777511502 3695923.60514909,8281779.1413212 3695923.60514909,8281779.1413212 3695761.9689587876))"
DHA,2308,2308,"POLYGON ((8281779.1413212 3695600.332768486,8281940.777511502 3695600.332768486,8281940.777511502 3695761.9689587876,8281779.1413212 3695761.9689587876,8281779.1413212 3695600.332768486))"
DHA,2309,2309,"POLYGON ((8281779.1413212 3695438.6965781837,8281940.777511502 3695438.6965781837,8281940.777511502 3695600.332768486,8281779.1413212 3695600.332768486,8281779.1413212 3695438.6965781837))"
DHA,2310,2310,"POLYGON ((8281779.1413212 3695277.0603878815,8281940.777511502 3695277.0603878815,8281940.777511502 3695438.6965781837,8281779.1413212 3695438.6965781837,8281779.1413212 3695277.0603878815))"
DHA,2311,2311,"POLYGON ((8281779.1413212 3695115.4241975793,8281940.777511502 3695115.4241975793,8281940.777511502 3695277.0603878815,8281779.1413212 3695277.0603878815,8281779.1413212 3695115.4241975793))"
DHA,2312,2312,"POLYGON ((8281779.1413212 3694953.7880072775,8281940.777511502 3694953.7880072775,8281940.777511502 3695115.4241975793,8281779.1413212 3695115.4241975793,8281779.1413212 3694953.7880072775))"
DHA,2313,2313,"POLYGON ((8281779.1413212 3694792.1518169753,8281940.777511502 3694792.1518169753,8281940.777511502 3694953.7880072775,8281779.1413212 3694953.7880072775,8281779.1413212 3694792.1518169753))"
DHA,2314,2314,"POLYGON ((8281779.1413212 3694630.515626673,8281940.777511502 3694630.515626673,8281940.777511502 3694792.1518169753,8281779.1413212 3694792.1518169753,8281779.1413212 3694630.515626673))"
DHA,2315,2315,"POLYGON ((8281779.1413212 3694468.879436371,8281940.777511502 3694468.879436371,8281940.777511502 3694630.515626673,8281779.1413212 3694630.515626673,8281779.1413212 3694468.879436371))"
DHA,2316,2316,"POLYGON ((8281779.1413212 3694307.2432460687,8281940.777511502 3694307.2432460687,8281940.777511502 3694468.879436371,8281779.1413212 3694468.879436371,8281779.1413212 3694307.2432460687))"
DHA,2317,2317,"POLYGON ((8281779.1413212 3694145.607055767,8281940.777511502 3694145.607055767,8281940.777511502 3694307.2432460687,8281779.1413212 3694307.2432460687,8281779.1413212 3694145.607055767))"
DHA,2318,2318,"POLYGON ((8281779.1413212 3693983.970865465,8281940.777511502 3693983.970865465,8281940.777511502 3694145.607055767,8281779.1413212 3694145.607055767,8281779.1413212 3693983.970865465))"
DHA,2319,2319,"POLYGON ((8281779.1413212 3693822.3346751626,8281940.777511502 3693822.3346751626,8281940.777511502 3693983.970865465,8281779.1413212 3693983.970865465,8281779.1413212 3693822.3346751626))"
DHA,2320,2320,"POLYGON ((8281779.1413212 3693660.6984848604,8281940.777511502 3693660.6984848604,8281940.777511502 3693822.3346751626,8281779.1413212 3693822.3346751626,8281779.1413212 3693660.6984848604))"
DHA,2321,2321,"POLYGON ((8281779.1413212 3693499.0622945586,8281940.777511502 3693499.0622945586,8281940.777511502 3693660.6984848604,8281779.1413212 3693660.6984848604,8281779.1413212 3693499.0622945586))"
DHA,2322,2322,"POLYGON ((8281779.1413212 3693337.4261042564,8281940.777511502 3693337.4261042564,8281940.777511502 3693499.0622945586,8281779.1413212 3693499.0622945586,8281779.1413212 3693337.4261042564))"
DHA,2323,2323,"POLYGON ((8281779.1413212 3693175.789913954,8281940.777511502 3693175.789913954,8281940.777511502 3693337.4261042564,8281779.1413212 3693337.4261042564,8281779.1413212 3693175.789913954))"
